TimeStamp,e0:d1:73:a1:20:e0,e0:d1:73:a1:20:e2,e0:d1:73:a1:20:e5,e0:d1:73:a1:20:e1,cc:d5:39:9a:e4:85,e0:d1:73:a1:20:e4,54:78:1a:24:67:c1,54:78:1a:24:67:c2,e0:d1:73:a1:20:ef,54:78:1a:24:67:c4,e0:d1:73:a1:20:ec,e0:d1:73:a1:20:ea,cc:d5:39:9a:e4:84,cc:d5:39:9a:e4:80,84:78:ac:dc:d4:a1,cc:d5:39:9a:e4:82,54:78:1a:24:67:c0,cc:d5:39:24:a7:71,84:78:ac:dc:d4:a4,84:78:ac:dc:d4:a2,54:78:1a:24:67:c5,54:78:1a:24:67:cc,cc:d5:39:24:a7:74,54:78:1a:24:67:ca,54:78:1a:24:67:cf,cc:d5:39:24:a7:72,54:78:1a:24:67:ce,54:78:1a:24:67:cd,cc:d5:39:24:a7:70,cc:d5:39:24:a7:75,54:78:1a:24:67:cb,e0:d1:73:0f:2f:75,cc:d5:39:9a:e4:81,cc:d5:39:6a:49:e4,20:3a:07:aa:41:31,cc:d5:39:6a:49:e2,20:3a:07:aa:41:32,20:3a:07:aa:41:30,e0:d1:73:d8:74:94,34:a8:4e:ae:31:70,e0:d1:73:d8:74:92,20:3a:07:aa:41:3d,20:3a:07:aa:41:3e,20:3a:07:aa:41:35,20:3a:07:aa:41:3c,e0:d1:73:d8:74:90,e0:d1:73:d8:74:95,cc:d5:39:49:c0:95,20:3a:07:aa:41:3a,cc:d5:39:49:c0:90,cc:d5:39:49:c0:94,e0:d1:73:d8:74:91,cc:d5:39:49:c0:91,cc:d5:39:49:c0:92,20:3a:07:aa:41:34,20:3a:07:aa:41:3f,20:3a:07:aa:41:3b,cc:d5:39:15:29:64,1c:e6:c7:03:56:20,e0:d1:73:de:ac:14,e0:d1:73:de:ac:10,e0:d1:73:de:ac:12,e0:d1:73:95:71:42,e0:d1:73:d8:74:9c,e0:d1:73:d8:74:9f,e0:d1:73:d8:74:9e,e0:d1:73:d8:74:9d,e0:d1:73:a1:20:ee,e0:d1:73:a1:20:eb,e0:d1:73:a1:20:ed,e0:d1:73:d8:74:9a,e0:d1:73:95:71:45,e0:d1:73:95:71:40,e0:d1:73:95:71:44,e0:d1:73:de:ac:11,e0:d1:73:de:ac:15,e0:d1:73:0f:2f:71,e0:d1:73:bd:c9:a1,e0:d1:73:bd:c9:a0,e0:d1:73:0f:2f:70,e0:d1:73:95:71:4a,e0:d1:73:bd:c9:a2,e0:d1:73:0f:2f:72,e0:d1:73:0f:2f:7f,e0:d1:73:0f:2f:7b,e0:d1:73:0f:2f:7e,e0:d1:73:95:71:41,e0:d1:73:0f:2f:7d,e0:d1:73:0f:2f:7c,e0:d1:73:95:71:4b,e0:d1:73:95:71:4c,e0:d1:73:95:71:4e,e0:d1:73:95:71:4f,e0:d1:73:bd:c9:a4,e0:d1:73:95:71:4d,e0:d1:73:0f:2f:74,e0:d1:73:0f:2f:7a,e0:d1:73:de:ac:1f,e0:d1:73:bd:c9:ab,e0:d1:73:de:ac:1a,e0:d1:73:de:ac:1e,e0:d1:73:bd:c9:aa,e0:d1:73:bd:c9:ac,e0:d1:73:bd:c9:ae,e0:d1:73:bd:c9:af,e0:d1:73:bd:c9:ad,e0:d1:73:bd:c9:a5,e0:d1:73:de:ac:1b,e0:d1:73:de:ac:1c,34:a8:4e:29:3d:95,cc:d5:39:15:29:62,e0:d1:73:de:ac:1d
1454082851081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-57,-58,,,,-68,-65,-53,-65,,,,-76,,,,,,-52,-69,-68,,,,,,,,,,,,,,,-88,-87,-86,,,,-76,-74,,,-72,,,,,-85,,,,,,,-73,,,,,,,,-89,,,,-88,-73,,,,,
1454082853409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-55,-56,,,,-76,-76,-55,-65,,,,,,,,,,-52,-77,-68,,,,,,,,,,,,,,,-88,,,,,,-76,-74,,,-72,,,,,-85,,,,,,,-73,,,,,,,,,,,,-88,-76,,,,,
1454082855740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,-58,-59,,,,-78,-76,-55,-76,,,,-77,,,,,,-57,-78,-68,,,,,,,,,,,,,,,-84,,-85,,,,-76,-77,,,-72,,,,,,,,,,,,-75,,,,,,,,,,-89,,-88,-76,,,,,
1454082858064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,-65,-59,,,,-78,-76,-55,-76,,,,-77,,,,,,-57,-77,-76,,,,,,,,,,,,,,,-84,,-85,,,,-77,-77,,,-79,,,,,,,,,,,,-75,,,,,,,,-90,,-89,,-88,-76,,,,,
1454082860392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66,,-65,-63,,,,-86,-76,-55,-76,,,,-77,,,,,,-57,-86,-84,,,,,,,,,,,,,,,-84,,-85,,,,-77,-77,,,-79,,,,,,,,,,,,-75,,,,,,,,-90,,-89,,-88,-76,,,,,
1454082862724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66,,-65,-63,,,,-81,-80,-64,-79,,,,-77,,,,,,-57,-81,-84,,,,,,,,,,,,,,,-84,,-85,,,,-77,-79,,,-79,,,,,,,,,,,,-75,,,,,,,,-90,,-89,,-88,-79,,,,,
1454082865054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66,,-64,-63,,,,-84,-80,-64,-84,,,,-82,,,,,,-63,-83,-84,,,,,,,,,,,,,,,-84,,-85,,,,-77,-79,,,-76,,,,,,,,,,,,-78,,,,,,,,-90,,-89,,,-79,,,,,
1454082867384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,-64,-63,,,,-80,-80,-64,-84,,,,-82,,,,,,-63,-80,-84,,,,,,,,,,,,,,,,,,,,,-76,-79,,,-76,,,,,,,,,,,,-78,,,,,,,,-90,,,,,-79,,,,,
1454082869744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,-66,-67,,,,-85,-84,-68,-84,,,,-82,,,,,,-63,-87,-84,,,,,,,,,,,,,,,,,,,,,-76,-79,,,-76,,,,,,,,,,,,-78,,,,,,,,,,-88,,-90,-82,,,,,
1454082872070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65,,-66,-66,,,,-78,-84,-68,-84,,,,-82,,,,,,-63,-79,-77,,,,,,,,,,,,,,,,,,,,,-80,-79,,,-80,,,,,,,,,,,,-78,,,,,,,,,,-88,,-90,-82,,,,,
1454082874397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65,,-65,-65,,,,-77,-80,-64,-84,,,,-82,,,,,,-63,-78,-77,,,,,,,,,,,,,,,,,,,,,-80,,,,-80,,,,,,,,,,,,-78,,,,,,,,,,-88,,-90,-78,,,,,
1454082876743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65,,-62,-62,,,,-73,-79,-62,-76,,,,,,,,,,-63,-74,-77,,,,,,,,,,,,,,,,,,,,,-80,-77,,,-80,,,,,,,,,,,,-76,,,,,,,,,,-91,,-90,-78,,,,,
1454082879075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,,-60,-60,,,,-77,-79,-62,-76,,,,,,,,,,-63,-77,-76,,,,,,,,,,,,,,,,,,,,,-76,-77,,,-75,,,,,-84,,,,,,-92,-76,,,,,,,,-88,,-91,,-90,-78,,,,,
1454082881397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,,-60,-60,,,,-73,-75,-59,-76,,,,,,,,,,-63,-73,-76,,,,,,,,,,,,,,,-79,,,,,,-76,-77,,,-75,-87,,,,-84,,,,,,-92,-76,,-87,,,,,,-88,,-83,,-80,-61,,,,,
1454082883727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,,-60,-61,,,,-73,-74,-62,-75,,,,,,,,,,-61,-73,-76,,,,,,,,,,,,,,,-83,-83,,,,,-76,-69,,-88,-75,-87,,,,-84,,,-88,-91,,-91,-68,-90,-87,,,,,,-88,,-83,,-80,-66,,,,,
1454082886056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63,,-64,-65,,,,-73,-74,-62,-75,,,,,,,,,,-61,-78,-76,,,,,,-72,,,,,,,,,-83,-83,-72,-84,,,-72,-69,,-87,-75,-87,,,,-84,,,-88,-91,-87,-88,-68,-87,-87,,,,,,-81,,-83,,-80,-66,,,,,
1454082888387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67,,-67,-67,,,,-81,-74,-62,-75,,,,,,,,,,-61,-82,-76,,,,-86,,-72,,,,,,,,,-83,-83,-72,-84,-86,,-67,-69,,-83,-75,-86,,,,-74,,,-85,-90,-87,-84,-68,-84,-87,,,-78,,,-81,,-83,-76,-77,-66,,,,,
1454082890729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67,,-66,-66,,,,-82,-82,-66,-79,,,,,,,,,,-65,-82,,,,,-86,,-72,,,,,,,,,-76,-77,-72,-84,-86,-86,-67,-61,-85,-83,-75,-86,,,,-74,,,-88,-87,-87,-86,-68,-86,-87,,,-78,,,-81,,-75,-74,-75,-61,,,,,
1454082893074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83,,,-70,,-69,-69,,,,-86,-82,-66,-79,,,,-82,,,,,,-65,-86,,,,,-86,,-74,,,,,,,,,-76,-77,-74,-84,-86,-86,-63,-61,-85,-83,-63,-86,,,,-74,,,-88,-88,-87,-87,-68,-86,,,,-78,,,-65,-61,-75,-62,-63,-61,,,,,
1454082895421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83,,,-70,,-73,-72,,,,-86,-86,-71,-79,,,,-82,,,,,,-65,-86,,,,,-86,,-74,,,,,,,,,-76,-77,-74,-84,-86,-82,-63,-61,-85,-85,-63,-84,,,,-74,,,-86,-85,-87,-86,,-85,,,,-78,,,-65,-61,-65,-62,-63,-62,,,,,
1454082897765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80,,,-76,,-74,-75,,,,-86,-86,-71,-79,,,,-82,,,,,,-70,-86,,,,,-86,,-78,,,,,,,,,-76,-77,-77,,-86,-82,-63,-61,-85,-82,-56,-84,,-85,,-74,-85,,-83,-83,-84,-84,-55,-84,,,,-78,,,-67,-66,-65,-66,-67,-62,,,,,
1454082900107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80,,,-76,,-78,-79,,,,-86,-86,-77,-79,,,,-82,,,,,,-70,-86,,,,,,,-78,,,,,,,,,-76,-77,-77,,,-82,-63,-61,-85,-83,-56,-84,,-82,-84,-74,-83,-85,-81,-86,-84,-82,-55,-82,-76,-83,,,,,-67,-66,-65,-70,-70,-57,,,,,
1454082902441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80,,,-76,,-81,-79,,,,-86,-86,-77,,,,,-82,,,,,,-78,-86,,,,,,,-78,,,,,,,,,-76,-68,-67,,,-75,-63,-52,,-77,-51,-84,-83,-84,-84,-74,-83,-85,-81,-80,-77,-78,-51,-78,-76,-86,,,,,-67,-66,-61,-64,-63,-57,,,,,
1454082904783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80,,,-76,,-83,-83,,,,,-86,-77,,,,,,,,,,,-78,,,,,,,,-70,,,,,,,,,-76,-68,-67,,,-75,-52,-52,,-77,-51,-84,-86,-84,-84,-69,-82,-85,-76,-76,-74,-75,-51,-75,-76,-86,,-60,,,-67,-66,-61,-62,-61,-57,,,,,
1454082907129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80,,,-76,,-83,-86,,,,,,-83,,,,,,,,,,,-78,,,,,,,,-70,,,,,,,,,-62,-68,-67,,,-72,-52,-50,,-74,-51,-73,-82,-80,-84,-69,-80,-84,-75,-74,-76,-74,-51,-73,-76,-81,,-60,,,-67,-66,-65,-63,-64,-52,,,,,
1454082909474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70,,,,,-83,-86,,,,,,-83,,,,,,,,,,,-78,,,,,,,,-60,,,,,,,,,-62,-68,-59,,,-72,-51,-50,-68,-75,-50,-73,-81,-78,-80,-69,-80,-82,-73,-74,-75,-71,-51,-72,-76,-80,,-60,,,-67,-67,-65,-66,-65,-52,,,,,
1454082911818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70,,,,,-83,-86,,,,,,-83,,,,,,,,,,,-78,,,,,,,,-60,,,,,,,,,-60,-68,-59,,,-68,-51,-50,-68,-72,-50,-69,-78,-77,-76,-69,-78,-79,-74,-72,-72,-75,-51,-74,-76,-80,,-60,,,-67,-67,-65,-64,-64,-51,,,,,
1454082914161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66,,,,,-86,-83,,,,,,-83,,,,,,,,,,,-86,,,,,,,,-62,,,,,,,,,-60,-61,-60,,,-68,-51,-50,-68,-74,-50,-69,-78,-77,-78,-69,-78,-77,-75,-73,-76,-76,-53,-76,-76,-76,,-60,,,-65,-67,-65,-65,-65,-51,,,,,
1454082916508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66,,,,,-86,-83,,,,,,-86,,,,,,,,,,,-86,,,,,,,,-62,,,,,,,,,-60,-61,-60,,,-68,-51,-50,-66,-74,-50,-65,-74,-75,-75,-64,-75,-78,-75,-73,-76,-76,-53,-76,-65,-75,,-57,,,-65,-67,-65,-58,-59,-51,,,,,
1454082918870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66,,,,,-86,-87,,,,,,-86,,,,,,,,,,,-86,,,,,,,,-66,,,,,,,,,-60,-63,-65,,,-68,-51,-50,-66,-74,-47,-65,-74,-75,-73,-64,-75,-75,-76,-76,-74,-74,-49,-74,-65,-75,,-57,,,-57,-59,-65,-56,-56,-51,,,,,
1454082921208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66,,,,,-86,-87,,,,,,-86,,,,,,,,,,,-86,,,,,,,,-66,,,,,,,,,-66,-63,-65,,,-68,,-50,-66,-76,-47,-63,-75,-74,-73,-64,-75,-75,-80,-76,-76,-78,-49,-78,-62,-72,,-57,,,-57,-59,-65,-60,-60,-43,,,,,
1454082923560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,,,,,-86,-87,,,,,,-86,,,,,,,,,,,-86,,,,,,,,-66,,,,,,,,,-66,-65,-65,,,-61,,-48,-66,-78,-50,-63,-68,-67,-69,-64,-68,-67,-80,-79,-79,-80,-47,-80,-62,-68,,-57,,,-53,-53,,-53,-53,-43,,,,,
1454082925903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,,,,,-86,-87,,,,,,-86,,,,,,,,,,,,,,,,,,,-66,,,,,,,,,-66,-65,-65,,,-61,,-48,-60,-78,-50,-61,-73,-71,-73,-70,-72,-71,-80,-79,-79,-80,-47,-79,-60,-72,,-57,,,-53,-53,,-57,-57,-43,,,,,
1454082928234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,,,,,-86,-87,,,,,,,,,,,,,,,,,,,,,,,,,-66,,,,,,,,,-67,-67,-68,,,-63,,-50,-60,-79,-46,-61,-71,-71,-73,-70,-70,-73,-79,-78,-82,-80,-46,-80,-60,-71,,-57,,,-53,-49,-49,-51,-50,-43,,,,,
1454082930581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66,,,,,,,,,-67,-67,-68,,,-63,-43,-50,-64,-79,-43,-61,-72,-71,-73,-71,-72,-71,-79,-78,-79,-80,-46,-79,-64,-69,,-51,,,-51,-49,-49,-51,-51,-43,,,,,
1454082932923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65,,,,,,-89,,,,,,,,,,,,,,,,,,,,,,,,,-66,,,,,,,,,-69,-67,-68,,,-63,-43,-38,-64,-83,-43,-65,-76,-71,-70,-71,-76,-74,-80,-84,-79,-82,-46,-82,-64,-73,,-51,,,-51,-49,-48,-47,-48,-38,,,,,
1454082935268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62,,,,,,-89,,,,,,,,,,,,,,,,,,,,,,,,,-62,,,,,,,,,-69,-67,-64,,,-63,-33,-38,-64,-83,-34,-65,-75,-73,-74,-71,-74,-73,-83,-84,-83,-83,-34,-84,-64,-72,,-51,,,-36,-36,-48,-35,-36,-38,,,,,
